Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Salary
fffe3700300039003600;39606;Female;Service;Yes;2.0;4.0;6.5;11000
fffe3900330039003200;39721;Female;Product;Yes;3.0;5.0;5.0;8000
fffe32003500360036003200;39630;Female;Service;Yes;2.0;3.0;5.0;15000
fffe32003400300039003400;39551;Male;Product;Yes;2.0;3.0;6.9;4000
fffe31003400330032003300;39662;Male;Service;Yes;2.0;3.0;4.7;11000
fffe32003900300033003200;39543;Female;Product;Yes;3.0;5.0;5.8;11000
fffe32003900310036003300;39656;Female;Service;No;2.0;5.0;7.3;5000
fffe3100320030003800;39554;Female;Product;Yes;2.0;3.0;7.1;2000
fffe31003800310032003600;39766;Female;Service;Yes;1.0;1.0;2.2;4000
fffe3700380037003300;39509;Male;Service;No;4.0;8.0;10.0;14000
fffe31003400310037003700;39759;Male;Product;Yes;2.0;4.0;4.6;12000
fffe33003400310039003200;39776;Male;Product;Yes;3.0;5.0;6.7;10000
fffe31003700390033003700;39478;Female;Product;Yes;4.0;7.0;7.5;8000
fffe31003300310031003900;39544;Female;Product;Yes;1.0;1.0;2.9;4000
fffe3700370031003400;39711;Female;Product;No;2.0;4.0;4.9;8000
fffe3100380038003700;39453;Female;Service;Yes;1.0;2.0;5.2;14000
fffe32003900390032003900;39526;Female;Service;No;2.0;5.0;5.5;12000
fffe3300340030003900;39762;Female;Product;Yes;2.0;4.0;5.3;13000
fffe31003400340033003100;39495;Female;Product;No;1.0;4.0;6.1;5000
fffe31003000310039003100;39620;Male;Service;Yes;1.0;4.0;5.4;9000
fffe3100370031003100;39643;Female;Service;No;3.0;4.0;5.4;1000
fffe31003400330038003500;39546;Female;Service;Yes;3.0;5.0;6.1;13000
fffe32003800380039003300;39666;Male;Service;No;2.0;4.0;6.1;15000
fffe31003100380036003200;39692;Female;Service;No;3.0;7.0;6.4;8000
fffe3800390039003700;39655;Female;Service;No;1.0;4.0;5.8;9000
fffe33003000310031003000;39806;Female;Service;No;4.0;6.0;8.7;5000
fffe3600310038003100;39602;Male;Service;Yes;2.0;4.0;6.2;13000
fffe31003400300032003700;39469;Male;Service;Yes;3.0;6.0;6.4;7000
fffe31003100390038003000;39499;Male;Product;Yes;5.0;9.0;10.0;1000
fffe31003700320034003400;39659;Female;Service;Yes;4.0;6.0;7.3;15000
fffe31003200300032003300;39468;Male;Product;No;1.0;3.0;5.0;12000
fffe32003500390033003100;39664;Male;Service;No;1.0;4.0;5.8;12000
fffe33003400310039003800;39494;Male;Product;No;2.0;3.0;4.3;2000
fffe3200380033003900;39577;Male;Product;Yes;0.0;2.0;5.8;8000
fffe31003500310039003700;39570;Female;Product;No;4.0;9.0;8.2;1000
fffe33003200310033003200;39572;Male;Product;No;3.0;5.0;7.3;6000
fffe32003900390038003300;39553;Female;Service;No;1.0;3.0;3.1;11000
fffe31003600300032003700;39712;Male;Product;Yes;1.0;2.0;3.0;8000
fffe31003300380037003400;39674;Male;Service;Yes;2.0;6.0;7.4;14000
fffe32003500320038003600;39490;Male;Product;Yes;3.0;7.0;5.7;5000
fffe32003200390033003600;39538;Female;Service;No;4.0;9.0;9.8;6000
fffe3800380035003900;39521;Male;Service;No;2.0;5.0;5.5;11000
fffe32003800350035003100;39533;Male;Service;Yes;3.0;6.0;6.4;6000
fffe31003400370031003800;39464;Male;Service;No;1.0;3.0;5.6;11000
fffe33003400340038003500;39613;Male;Service;No;2.0;5.0;7.0;4000
fffe31003800370033003000;39631;Female;Service;Yes;1.0;3.0;4.5;7000
fffe31003400350039003900;39678;Male;Service;No;1.0;2.0;4.5;13000
fffe32003400370031003600;39464;Female;Service;No;3.0;6.0;6.1;1000
fffe3100370036003100;39469;Female;Service;No;1.0;3.0;6.2;3000
fffe3400330038003700;39798;Female;Service;No;4.0;8.0;6.5;14000
fffe32003100350030003400;39760;Female;Service;No;2.0;4.0;5.0;6000
fffe33003400390032003200;39696;Female;Product;No;1.0;3.0;4.6;14000
fffe33003400380030003100;39787;Male;Service;Yes;3.0;7.0;6.8;1000
fffe31003200390037003800;39569;Male;Product;No;2.0;5.0;7.1;2000
fffe3500380030003400;39702;Male;Product;No;2.0;5.0;7.4;9000
fffe31003700360037003100;39630;Female;Service;No;4.0;9.0;9.4;11000
fffe32003300320034003600;39467;Female;Service;Yes;3.0;6.0;7.0;11000
fffe32003900310030003200;39689;Female;Service;Yes;2.0;5.0;4.8;9000
fffe31003500350030003600;39688;Female;Product;No;2.0;4.0;6.0;13000
fffe31003200370031003800;39813;Male;Product;Yes;3.0;6.0;5.5;7000
fffe3300380039003300;39464;Female;Product;No;1.0;3.0;4.4;14000
fffe3400340035003700;39779;Female;Service;Yes;1.0;3.0;5.9;4000
fffe31003400300039003200;39779;Female;Service;No;1.0;3.0;3.0;9000
fffe3800320034003800;39680;Male;Service;No;3.0;6.0;7.5;12000
fffe3300320035003600;39742;Male;Service;No;2.0;4.0;7.2;1000
fffe31003000370034003400;39784;Male;Service;No;0.0;1.0;2.4;13000
fffe320032003500;39696;Male;Service;No;3.0;5.0;8.2;15000
fffe32003500380034003700;39630;Female;Service;Yes;0.0;2.0;2.4;8000
fffe31003100390038003900;39497;Female;Service;No;4.0;7.0;7.6;9000
fffe3400340038003000;39590;Male;Product;Yes;2.0;5.0;6.5;6000
fffe31003900340034003100;39769;Female;Service;Yes;0.0;1.0;3.0;12000
fffe32003800320037003400;39782;Female;Product;Yes;1.0;1.0;5.1;1000
fffe3600370036003600;39529;Female;Product;No;3.0;5.0;6.9;3000
fffe3700360032003200;39448;Male;Service;Yes;1.0;1.0;2.7;5000
fffe33003300380037003200;39744;Female;Service;Yes;2.0;4.0;5.0;6000
fffe3100390031003800;39505;Male;Product;Yes;3.0;5.0;5.1;4000
fffe3700370038003700;39688;Male;Service;Yes;3.0;5.0;6.2;7000
fffe32003600360031003900;39778;Male;Product;Yes;1.0;1.0;3.2;1000
fffe3200320033003600;39472;Male;Service;Yes;1.0;2.0;4.2;2000
fffe32003000310031003800;39734;Male;Service;Yes;1.0;2.0;3.2;14000
fffe3700310033003200;39467;Female;Product;No;2.0;4.0;5.2;11000
fffe31003100310031003100;39711;Male;Product;No;2.0;6.0;7.8;8000
fffe31003900350033003400;39707;Male;Product;No;1.0;3.0;3.4;15000
fffe31003000320039003700;39654;Male;Product;Yes;3.0;5.0;4.6;9000
fffe3500360036003700;39801;Male;Service;Yes;0.0;1.0;3.1;11000
fffe31003900350035003100;39548;Male;Product;No;2.0;5.0;6.1;11000
fffe33003400310030003200;39606;Female;Service;Yes;1.0;3.0;3.9;2000
fffe32003300370033003100;39572;Female;Product;No;4.0;7.0;6.4;8000
fffe33003300330033003500;39534;Female;Service;No;3.0;5.0;4.9;9000
fffe32003800310035003700;39777;Female;Service;Yes;3.0;5.0;7.8;6000
fffe31003400390036003000;39726;Male;Service;Yes;2.0;3.0;2.2;9000
fffe31003800370036003700;39787;Female;Service;No;3.0;8.0;8.8;8000
fffe31003400370033003500;39676;Female;Service;No;2.0;6.0;8.3;9000
fffe3200360030003500;39811;Male;Product;Yes;3.0;5.0;6.7;14000
fffe31003300360038003500;39671;Female;Service;Yes;1.0;3.0;4.6;4000
fffe3700370036003100;39500;Female;Service;No;1.0;3.0;3.0;14000
fffe32003800320031003700;39465;Female;Service;No;3.0;5.0;6.2;7000
fffe33003200370038003900;39521;Female;Service;No;1.0;4.0;4.6;13000
fffe32003600300035003400;39667;Female;Service;Yes;1.0;3.0;5.2;3000
fffe32003900390031003700;39523;Female;Product;No;2.0;4.0;5.6;2000
fffe32003500360033003900;39458;Female;Product;No;4.0;6.0;5.4;9000
fffe33003100330036003800;39801;Male;Service;Yes;0.0;2.0;4.8;3000
fffe3200310031003100;39514;Male;Product;No;1.0;4.0;4.6;12000
fffe33003100390032003900;39474;Female;Product;Yes;3.0;5.0;4.8;7000
fffe32003600300033003600;39631;Female;Service;Yes;2.0;6.0;7.9;11000
fffe3700320031003200;39548;Male;Product;No;2.0;4.0;4.6;1000
fffe320031003300;39697;Female;Service;No;1.0;2.0;5.0;6000
fffe31003700380034003100;39472;Female;Product;No;1.0;1.0;4.9;9000
fffe3600340039003900;39503;Female;Service;Yes;1.0;1.0;4.2;15000
fffe31003300300032003900;39534;Female;Product;Yes;0.0;2.0;3.4;12000
fffe3600380037003000;39559;Male;Product;Yes;2.0;4.0;4.3;7000
fffe33003100320034003000;39469;Male;Service;Yes;1.0;2.0;4.2;10000
fffe31003000390038003500;39711;Male;Product;No;2.0;6.0;8.0;10000
fffe32003200350030003000;39474;Female;Product;Yes;2.0;4.0;6.3;1000
fffe32003000390030003500;39552;Male;Service;No;3.0;5.0;6.3;2000
fffe33003300360034003400;39665;Male;Service;Yes;2.0;5.0;6.3;5000
fffe32003500310031003500;39767;Female;Service;Yes;3.0;6.0;7.7;11000
fffe31003900370030003800;39590;Male;Product;No;2.0;5.0;6.0;1000
fffe32003100380031003000;39644;Male;Product;Yes;2.0;4.0;6.2;15000
fffe31003700320038003400;39702;Female;Service;No;3.0;6.0;6.6;3000
fffe31003100310030003700;39767;Female;Product;Yes;2.0;4.0;4.9;6000
fffe32003100370032003400;39581;Female;Product;No;5.0;8.0;9.0;9000
fffe32003200320031003700;39523;Male;Service;No;4.0;8.0;8.1;5000
fffe31003400310036003500;39779;Male;Product;No;5.0;10.0;9.9;8000
fffe31003300360033003600;39792;Male;Product;No;0.0;2.0;4.6;7000
fffe33003300370032003300;39783;Female;Service;Yes;0.0;1.0;2.4;5000
fffe3400390039003700;39789;Female;Service;Yes;3.0;6.0;6.7;15000
fffe31003500300035003100;39485;Male;Product;No;2.0;4.0;7.5;6000
fffe32003700370036003400;39624;Female;Service;Yes;2.0;4.0;4.7;12000
fffe3200370031003200;39498;Female;Product;Yes;2.0;3.0;4.6;5000
fffe32003700310030003400;39717;Male;Service;Yes;3.0;6.0;8.3;12000
fffe31003100300030003200;39523;Male;Service;Yes;3.0;5.0;4.8;13000
fffe32003100310037003000;39600;Female;Service;Yes;3.0;7.0;7.3;8000
fffe31003100330036003300;39744;Female;Service;No;2.0;5.0;6.9;8000
fffe31003300350036003500;39614;Female;Service;Yes;1.0;3.0;5.3;7000
fffe3800340033003000;39531;Male;Product;No;3.0;6.0;6.9;14000
fffe32003700360032003500;39474;Female;Service;No;4.0;7.0;5.9;1000
fffe31003100310034003300;39493;Female;Product;No;2.0;5.0;7.2;7000
fffe3300360036003000;39719;Female;Service;Yes;2.0;5.0;7.0;10000
fffe31003400380035003000;39659;Female;Service;Yes;3.0;5.0;6.8;14000
fffe3300340033003400;39612;Female;Service;No;1.0;3.0;5.7;14000
fffe32003900340031003800;39682;Male;Product;No;2.0;4.0;6.1;9000
fffe32003300380033003000;39541;Male;Product;No;2.0;5.0;7.1;13000
fffe3700370035003500;39522;Male;Product;Yes;1.0;1.0;0.0;11000
fffe32003500360032003800;39730;Male;Service;No;1.0;5.0;5.6;1000
fffe3900340031003600;39577;Male;Product;Yes;4.0;9.0;7.9;7000
fffe32003900320032003200;39558;Female;Product;Yes;3.0;5.0;6.9;10000
fffe33003200390032003100;39638;Female;Service;No;3.0;5.0;5.1;3000
fffe31003800370030003600;39583;Male;Service;Yes;3.0;6.0;7.3;13000
fffe32003300380033003200;39755;Female;Product;Yes;3.0;3.0;4.4;6000
fffe3900350033003900;39502;Male;Product;Yes;5.0;9.0;9.4;12000
fffe32003900310034003100;39483;Female;Product;No;0.0;1.0;2.6;15000
fffe3100330039003100;39693;Female;Service;Yes;2.0;6.0;6.6;9000
fffe32003300330039003600;39707;Male;Service;No;1.0;2.0;6.0;12000
fffe3400300035003900;39770;Female;Product;Yes;1.0;1.0;0.0;4000
fffe31003700350039003800;39664;Female;Product;Yes;1.0;2.0;4.8;3000
fffe32003400350030003700;39759;Female;Service;Yes;0.0;2.0;5.0;13000
fffe31003500330031003800;39636;Female;Service;No;2.0;5.0;7.9;2000
fffe32003800310037003900;39750;Female;Service;No;3.0;6.0;5.0;11000
fffe32003500340031003100;39791;Female;Service;Yes;1.0;1.0;4.2;15000
fffe33003400300039003300;39540;Female;Product;Yes;1.0;3.0;3.2;6000
fffe33003100310035003500;39532;Female;Service;Yes;1.0;3.0;5.9;6000
fffe31003900370030003400;39510;Male;Service;Yes;2.0;4.0;4.9;3000
fffe33003000350035003400;39488;Male;Service;Yes;3.0;5.0;6.1;6000
fffe33003400330039003500;39578;Female;Service;Yes;1.0;1.0;0.9;9000
fffe32003500390032003100;39636;Female;Service;Yes;2.0;3.0;5.2;9000
fffe32003900320036003500;39775;Male;Service;Yes;2.0;4.0;7.4;14000
fffe31003300300033003800;39651;Female;Product;Yes;1.0;4.0;5.8;1000
fffe31003000390036003700;39805;Male;Service;Yes;1.0;4.0;6.4;10000
fffe32003200380033003300;39490;Male;Product;No;3.0;6.0;6.5;7000
fffe31003600380036003000;39542;Female;Product;Yes;0.0;1.0;0.2;11000
fffe3400310033003500;39626;Male;Service;Yes;3.0;5.0;7.7;15000
fffe31003000350038003900;39749;Male;Service;Yes;1.0;3.0;5.2;8000
fffe33003200360033003400;39509;Female;Service;Yes;3.0;5.0;3.7;3000
fffe32003500350037003400;39585;Female;Service;Yes;0.0;1.0;3.4;12000
fffe32003700390031003500;39804;Male;Service;Yes;2.0;5.0;4.7;2000
fffe33003400320032003800;39622;Male;Product;Yes;4.0;8.0;7.8;5000
fffe380032003600;39626;Female;Service;Yes;3.0;6.0;6.3;13000
fffe33003200320039003100;39582;Male;Service;No;3.0;6.0;7.7;9000
fffe31003400320036003200;39464;Female;Product;Yes;1.0;3.0;3.1;13000
fffe31003900380034003300;39449;Male;Service;No;3.0;6.0;7.3;13000
fffe31003900390035003700;39578;Female;Service;Yes;1.0;3.0;5.4;4000
fffe32003200390033003500;39516;Female;Product;Yes;3.0;5.0;4.0;11000
fffe31003100390030003600;39715;Female;Service;No;1.0;3.0;6.7;13000
fffe32003200380035003200;39467;Male;Service;No;4.0;7.0;7.3;8000
fffe33003200300031003700;39735;Female;Service;No;1.0;4.0;7.2;1000
fffe31003600340030003500;39649;Female;Service;Yes;2.0;3.0;5.0;11000
fffe33003200380037003000;39734;Female;Service;Yes;3.0;6.0;5.1;9000
fffe32003400340030003500;39699;Female;Product;No;1.0;3.0;6.1;15000
fffe33003000300038003100;39656;Female;Product;Yes;0.0;1.0;1.4;9000
fffe3100320037003600;39564;Female;Product;No;3.0;5.0;7.4;1000
fffe3200320033003100;39773;Male;Product;No;3.0;7.0;9.5;1000
fffe32003500300035003700;39617;Male;Service;No;3.0;8.0;8.5;1000
fffe31003900390033003200;39626;Female;Service;Yes;4.0;6.0;6.6;4000
fffe31003700320038003100;39582;Male;Service;Yes;3.0;5.0;5.8;10000
fffe31003000370035003800;39742;Male;Service;Yes;1.0;3.0;4.8;10000
fffe32003900330037003600;39618;Male;Product;Yes;3.0;6.0;6.8;14000
fffe32003700360030003100;39669;Male;Service;Yes;3.0;7.0;8.7;12000
fffe31003600350036003300;39506;Male;Product;Yes;1.0;3.0;6.1;14000
fffe32003600370034003800;39649;Male;Service;Yes;1.0;2.0;4.6;11000
fffe31003800320035003900;39765;Female;Service;Yes;1.0;4.0;4.3;5000
fffe3300380038003900;39772;Male;Service;Yes;1.0;2.0;5.1;8000
fffe31003200360030003900;39753;Female;Service;Yes;2.0;3.0;3.2;14000
fffe32003600380036003400;39530;Male;Service;Yes;3.0;7.0;5.8;15000
fffe33003000340032003200;39764;Female;Service;Yes;3.0;5.0;6.1;12000
fffe32003600350034003100;39574;Female;Service;Yes;3.0;5.0;6.6;12000
fffe33003000360033003200;39787;Male;Product;Yes;1.0;3.0;3.7;12000
fffe31003400370035003800;39684;Female;Service;No;0.0;1.0;3.0;8000
fffe340037003600;39548;Male;Service;No;2.0;5.0;6.5;11000
fffe31003800340034003400;39782;Male;Product;No;1.0;4.0;5.8;6000
fffe32003300320038003000;39633;Female;Service;Yes;2.0;5.0;5.4;2000
fffe3800320034003900;39621;Female;Product;Yes;3.0;5.0;6.6;12000
fffe3300320032003500;39623;Male;Service;No;2.0;4.0;8.4;8000
fffe33003400370036003700;39488;Male;Product;Yes;3.0;7.0;7.3;8000
fffe3900340031003800;39800;Male;Product;Yes;2.0;5.0;6.3;8000
fffe32003600320037003100;39537;Male;Product;No;3.0;4.0;5.0;13000
fffe3600390039003200;39647;Male;Service;Yes;2.0;4.0;6.2;9000
fffe33003300340033003300;39575;Male;Product;Yes;2.0;3.0;3.1;14000
fffe33003100340036003300;39768;Female;Service;Yes;3.0;5.0;6.6;12000
fffe31003500350037003300;39588;Male;Service;Yes;2.0;5.0;6.5;3000
fffe31003300370037003800;39521;Female;Service;Yes;2.0;2.0;4.7;15000
fffe31003500310036003200;39571;Female;Product;No;1.0;3.0;3.9;10000
fffe31003900320034003700;39711;Female;Service;No;2.0;5.0;7.5;12000
fffe32003300340039003200;39691;Female;Product;No;3.0;5.0;5.9;5000
fffe32003200350034003900;39719;Male;Product;No;4.0;8.0;7.1;9000
fffe3500370039003100;39761;Female;Product;No;3.0;7.0;8.1;11000
fffe3300330033003700;39473;Male;Product;Yes;5.0;9.0;9.2;5000
fffe31003300370037003300;39590;Male;Service;No;2.0;4.0;6.4;4000
fffe33003400330038003500;39748;Female;Product;No;1.0;3.0;5.0;2000
fffe3900310035003700;39665;Female;Product;No;1.0;1.0;4.1;15000
fffe32003700380033003800;39513;Female;Service;Yes;2.0;4.0;5.3;10000
fffe32003700340031003000;39522;Female;Service;No;3.0;8.0;8.2;10000
fffe31003300370037003100;39689;Female;Product;Yes;1.0;3.0;4.9;3000
fffe31003900320032003100;39541;Male;Product;No;5.0;9.0;9.5;10000
fffe31003800350030003800;39681;Male;Service;Yes;0.0;1.0;3.2;15000
fffe32003700300031003500;39537;Female;Product;Yes;2.0;3.0;6.5;3000
fffe31003200320030003800;39457;Female;Product;Yes;2.0;3.0;6.1;1000
fffe3200310037003000;39783;Female;Service;Yes;2.0;3.0;4.7;7000
fffe33003000330039003800;39653;Male;Service;Yes;0.0;3.0;4.1;4000
fffe31003900380033003100;39518;Male;Product;No;3.0;6.0;5.9;4000
fffe32003200310036003100;39490;Male;Product;Yes;1.0;3.0;6.5;9000
fffe31003300300034003600;39579;Female;Service;Yes;2.0;3.0;4.5;3000
fffe32003100320038003900;39539;Female;Service;No;1.0;1.0;0.1;1000
fffe3300370031003200;39491;Male;Service;Yes;1.0;4.0;4.2;7000
fffe32003900330032003500;39745;Male;Service;Yes;1.0;3.0;4.9;7000
fffe32003900350035003400;39772;Male;Service;Yes;3.0;5.0;3.7;6000
fffe32003700300030003500;39683;Female;Product;No;3.0;6.0;6.6;11000
fffe31003500320035003700;39559;Female;Product;No;3.0;5.0;6.7;11000
fffe3300320034003100;39451;Male;Service;Yes;1.0;2.0;4.0;5000
fffe31003800320036003700;39595;Male;Service;Yes;2.0;3.0;6.2;7000
fffe32003200300031003400;39678;Male;Product;Yes;1.0;4.0;7.0;4000
fffe3500370039003800;39597;Female;Product;No;1.0;2.0;3.3;5000
fffe32003600300038003000;39604;Female;Service;Yes;2.0;2.0;4.3;5000
fffe31003600300037003000;39519;Female;Product;No;2.0;3.0;3.0;1000
fffe3600310035003400;39545;Female;Service;No;3.0;4.0;4.9;5000
fffe31003900310035003900;39787;Male;Service;No;3.0;6.0;7.1;13000
fffe3500380031003500;39802;Female;Product;No;3.0;6.0;7.1;5000
fffe3600380030003500;39556;Male;Service;No;2.0;6.0;7.5;10000
fffe33003200390035003100;39733;Male;Product;No;2.0;6.0;7.3;9000
fffe33003200340037003300;39525;Female;Product;Yes;2.0;2.0;2.0;14000
fffe31003800350039003700;39593;Female;Service;Yes;0.0;1.0;4.2;1000
fffe3200390038003100;39623;Female;Service;Yes;3.0;5.0;7.2;9000
fffe31003400310032003600;39748;Female;Service;No;2.0;3.0;5.9;8000
fffe32003700390033003000;39619;Male;Product;Yes;3.0;6.0;6.3;14000
fffe3100320030003300;39787;Male;Product;Yes;3.0;5.0;6.7;10000
fffe32003300330037003500;39592;Female;Service;No;3.0;6.0;7.0;2000
fffe31003400390031003200;39808;Female;Service;Yes;4.0;7.0;8.6;3000
fffe31003900310039003500;39519;Male;Product;Yes;2.0;3.0;3.6;10000
fffe32003500370030003600;39707;Female;Service;No;2.0;5.0;6.5;5000
fffe32003500340035003600;39648;Female;Service;Yes;2.0;4.0;6.5;14000
fffe32003100360039003300;39464;Male;Service;Yes;0.0;1.0;1.9;15000
fffe31003900300035003100;39535;Male;Service;No;3.0;8.0;7.8;3000
fffe31003800350035003900;39696;Male;Product;Yes;2.0;5.0;4.4;9000
fffe32003100330039003300;39669;Female;Service;Yes;3.0;6.0;4.5;3000
fffe32003700330031003500;39813;Female;Service;No;0.0;1.0;0.5;12000
fffe3300370036003900;39770;Female;Product;Yes;1.0;2.0;4.5;10000
fffe31003700300038003700;39745;Male;Service;Yes;1.0;2.0;4.1;12000
fffe33003100300037003600;39459;Female;Product;No;2.0;5.0;6.0;10000
fffe3600380030003000;39454;Female;Product;Yes;3.0;6.0;5.2;15000
fffe3600340031003200;39719;Male;Service;No;3.0;5.0;6.8;5000
fffe32003500350037003500;39460;Male;Product;No;2.0;5.0;7.4;10000
fffe31003400340032003000;39474;Male;Service;No;2.0;6.0;7.3;3000
fffe3500300039003000;39521;Male;Service;Yes;0.0;1.0;0.7;13000
fffe31003700380035003800;39483;Female;Service;Yes;3.0;7.0;7.8;15000
fffe31003300310032003200;39496;Male;Product;No;3.0;6.0;7.7;13000
fffe3800380037003500;39746;Female;Service;Yes;1.0;4.0;5.2;14000
fffe3200360033003700;39483;Female;Service;Yes;2.0;3.0;3.4;3000
fffe3400300031003600;39674;Female;Service;No;3.0;7.0;8.1;14000
fffe31003500320032003200;39522;Male;Service;Yes;3.0;5.0;6.6;11000
fffe33003100330038003800;39508;Female;Product;No;4.0;7.0;6.1;3000
fffe32003500310038003500;39642;Female;Product;No;2.0;7.0;8.7;4000
fffe32003200310030003500;39687;Female;Product;Yes;1.0;4.0;5.3;1000
fffe3500300036003400;39768;Female;Service;Yes;2.0;4.0;5.3;9000
fffe3900360034003300;39631;Male;Service;Yes;3.0;4.0;5.6;9000
fffe31003700340036003700;39675;Female;Service;Yes;2.0;4.0;4.6;10000
fffe3300300037003100;39503;Male;Service;No;3.0;4.0;6.2;11000
fffe31003500330037003400;39512;Female;Product;Yes;2.0;4.0;5.4;9000
fffe33003100370035003600;39536;Female;Product;Yes;2.0;3.0;4.9;10000
fffe32003500300031003800;39581;Female;Product;No;3.0;6.0;7.9;14000
fffe31003500390037003500;39705;Female;Product;Yes;2.0;3.0;2.5;6000
fffe3500370037003800;39645;Male;Service;No;2.0;5.0;6.2;5000
fffe31003000370035003600;39653;Male;Service;Yes;3.0;5.0;4.3;2000
fffe3400300036003700;39584;Female;Product;Yes;3.0;4.0;5.8;6000
fffe3800380030003100;39556;Female;Service;No;4.0;8.0;9.6;4000
fffe31003900380032003700;39469;Female;Product;No;3.0;4.0;6.0;15000
fffe3100350036003800;39614;Female;Service;No;1.0;2.0;6.0;1000
fffe31003500330031003200;39494;Female;Service;Yes;1.0;3.0;5.5;6000
fffe31003100390037003200;39737;Female;Service;No;1.0;2.0;3.5;14000
fffe32003300320039003800;39772;Female;Service;Yes;0.0;1.0;3.1;7000
fffe32003800340034003200;39513;Female;Service;Yes;2.0;4.0;5.4;7000
fffe3400310031003500;39648;Male;Service;No;2.0;4.0;6.5;2000
fffe3600370038003800;39566;Female;Product;Yes;2.0;4.0;6.9;1000
fffe3200380036003400;39515;Male;Service;No;4.0;7.0;9.3;12000
fffe31003500330033003600;39624;Male;Product;No;4.0;8.0;8.4;10000
